"contrast","estimate","SE","df","z.ratio","p.value"
"M. cavernosa - O. faveolata",0.568855482249217,0.224671224139269,Inf,2.53194633370847,0.0304858027103955
"M. cavernosa - P. clivosa",0.998595987566472,0.246895849707161,Inf,4.04460418735628,0.000154976256517059
"O. faveolata - P. clivosa",0.429740505317255,0.174152749779421,Inf,2.46760677544028,0.0362518190792471
