"contrast","estimate","SE","df","z.ratio","p.value"
"M. cavernosa - O. faveolata",0.416302976303919,0.092210039745272,Inf,4.51472505004819,1.88914297406528e-05
"M. cavernosa - P. clivosa",0.286383112260466,0.107604179546505,Inf,2.66144970824944,0.0212349158956144
"O. faveolata - P. clivosa",-0.129919864043453,0.0909179266338153,Inf,-1.42897961770206,0.325930666944928
