contrast,estimate,SE,df,z.ratio,p.value
M. cavernosa - O. faveolata,0.7063085465241102,0.23906511762828148,Inf,2.9544609164702065,0.008793983160435004
M. cavernosa - P. clivosa,1.1251809720715082,0.26066318120476106,Inf,4.31660876258406,4.708890367788321e-5
O. faveolata - P. clivosa,0.4188724255473979,0.17576386927598084,Inf,2.3831543267273716,0.04521231979959128
