"contrast","estimate","SE","df","z.ratio","p.value"
"FWC - MML",0.904589282118116,0.731983502218071,Inf,1.23580556033983,0.431998824761694
"FWC - UM",1.27076419273017,0.711214997993943,Inf,1.78675111789612,0.173997954733466
"MML - UM",0.366174910612049,0.603394667316208,Inf,0.606858049045627,0.816372708064977
